#  Units of output data:
#  Energy (MeV)
#  Angle (degree)
#  Mass (MeV and/or amu)
#
#    4He( 34Ar,  1H ) 37K      2003 nuclear masses,   uses 931.49401 MeV/amu
# rest masses  incident  31643.2344655( 33.970411146) calculated Q=   1.5571948
#                target   3727.3790331(  4.001506179)
#          (outgoing) C    938.2719963(  1.007276469)
#          (residual) D  34430.7843075( 36.962969139)
# incident lab energy   55.4400    incident lab momentum   1873.9465
#                     CENTER-OF-MASS PARAMETERS:
# total energy 35376.4553 beta(c.m.)0.0529 gamma(c.m.) 1.0014 S=  1.251494E+09
# part A:tot en 31643.8505 mom   197.4451
# part B:tot en  3732.6049 mom   197.4451
# part C:tot en   945.4740 mom   116.4764 beta  0.1232 gam 1.0077 MQ   0.1241
# part D:tot en 34430.9813 mom   116.4764 beta  0.0034 gam 1.0000 MQ   0.0034
#
#                   particle C            particle D
#     cm     lab   kinetic   Jacobian     lab   kinetic  Jacobian
#  angle   angle    energy     factor   angle    energy    factor
  71.00   51.36  10.53630  6.4332E-01    3.53    46.461 -1.130E-03
  72.00   52.14  10.43418  6.4877E-01    3.55    46.563 -1.055E-03
  73.00   52.92  10.33148  6.5437E-01    3.56    46.666 -9.802E-04
  74.00   53.70  10.22823  6.6012E-01    3.58    46.769 -9.053E-04
  75.00   54.49  10.12446  6.6602E-01    3.59    46.873 -8.306E-04
  76.00   55.28  10.02021  6.7208E-01    3.60    46.977 -7.561E-04
  77.00   56.08   9.91550  6.7830E-01    3.61    47.082 -6.817E-04
  78.00   56.88   9.81037  6.8469E-01    3.62    47.187 -6.075E-04
  79.00   57.68   9.70485  6.9126E-01    3.63    47.292 -5.336E-04
  80.00   58.48   9.59897  6.9800E-01    3.64    47.398 -4.598E-04
  81.00   59.29   9.49276  7.0492E-01    3.65    47.504 -3.864E-04
  82.00   60.10   9.38626  7.1204E-01    3.65    47.611 -3.132E-04
  83.00   60.92   9.27949  7.1934E-01    3.66    47.718 -2.403E-04
  84.00   61.74   9.17250  7.2685E-01    3.66    47.825 -1.678E-04
  85.00   62.56   9.06531  7.3456E-01    3.66    47.932 -9.565E-05
  86.00   63.39   8.95796  7.4248E-01    3.66    48.039 -2.385E-05
  87.00   64.22   8.85048  7.5062E-01    3.66    48.147  4.756E-05
  88.00   65.05   8.74290  7.5898E-01    3.66    48.254  1.186E-04
  89.00   65.89   8.63525  7.6758E-01    3.66    48.362  1.891E-04
  90.00   66.73   8.52757  7.7641E-01    3.65    48.470  2.592E-04
  91.00   67.58   8.41989  7.8549E-01    3.65    48.577  3.289E-04
  92.00   68.43   8.31224  7.9482E-01    3.64    48.685  3.980E-04
  93.00   69.29   8.20466  8.0441E-01    3.64    48.793  4.667E-04
  94.00   70.15   8.09717  8.1428E-01    3.63    48.900  5.349E-04
  95.00   71.02   7.98982  8.2441E-01    3.62    49.007  6.025E-04
  96.00   71.89   7.88263  8.3484E-01    3.61    49.115  6.695E-04
  97.00   72.76   7.77564  8.4556E-01    3.60    49.222  7.360E-04
  98.00   73.64   7.66888  8.5658E-01    3.59    49.328  8.020E-04
  99.00   74.53   7.56238  8.6792E-01    3.57    49.435  8.673E-04
 100.00   75.42   7.45617  8.7958E-01    3.56    49.541  9.320E-04
 101.00   76.32   7.35029  8.9157E-01    3.54    49.647  9.962E-04
 102.00   77.22   7.24477  9.0391E-01    3.53    49.752  1.060E-03
 103.00   78.13   7.13963  9.1660E-01    3.51    49.858  1.123E-03
 104.00   79.05   7.03492  9.2966E-01    3.49    49.962  1.185E-03
 105.00   79.97   6.93067  9.4310E-01    3.47    50.067  1.246E-03
 106.00   80.90   6.82690  9.5692E-01    3.45    50.170  1.307E-03
 107.00   81.84   6.72365  9.7115E-01    3.43    50.274  1.367E-03
 108.00   82.78   6.62095  9.8579E-01    3.41    50.376  1.427E-03
 109.00   83.73   6.51883  1.0009E+00    3.39    50.478  1.486E-03
 110.00   84.68   6.41733  1.0164E+00    3.36    50.580  1.544E-03
 111.00   85.64   6.31646  1.0323E+00    3.34    50.681  1.601E-03
 112.00   86.61   6.21627  1.0488E+00    3.31    50.781  1.658E-03
 113.00   87.59   6.11678  1.0657E+00    3.28    50.880  1.714E-03
 114.00   88.58   6.01803  1.0831E+00    3.25    50.979  1.769E-03
 115.00   89.57   5.92004  1.1010E+00    3.23    51.077  1.823E-03
 116.00   90.57   5.82285  1.1194E+00    3.20    51.174  1.877E-03
 117.00   91.58   5.72648  1.1384E+00    3.17    51.271  1.930E-03
 118.00   92.60   5.63096  1.1579E+00    3.13    51.366  1.982E-03
 119.00   93.63   5.53632  1.1781E+00    3.10    51.461  2.033E-03
 120.00   94.67   5.44260  1.1987E+00    3.07    51.555  2.084E-03
 121.00   95.71   5.34982  1.2200E+00    3.03    51.647  2.134E-03
 122.00   96.77   5.25800  1.2420E+00    3.00    51.739  2.183E-03
 123.00   97.84   5.16718  1.2645E+00    2.96    51.830  2.231E-03
 124.00   98.91   5.07738  1.2877E+00    2.93    51.920  2.278E-03
 125.00  100.00   4.98864  1.3116E+00    2.89    52.009  2.325E-03
 126.00  101.09   4.90097  1.3361E+00    2.85    52.096  2.371E-03
 127.00  102.20   4.81441  1.3613E+00    2.81    52.183  2.416E-03
 128.00  103.32   4.72898  1.3873E+00    2.77    52.268  2.460E-03
 129.00  104.45   4.64470  1.4139E+00    2.73    52.352  2.503E-03
 130.00  105.59   4.56161  1.4413E+00    2.69    52.436  2.546E-03
 131.00  106.74   4.47973  1.4695E+00    2.65    52.517  2.588E-03
 132.00  107.90   4.39907  1.4984E+00    2.61    52.598  2.628E-03
 133.00  109.08   4.31968  1.5280E+00    2.56    52.678  2.669E-03
 134.00  110.27   4.24157  1.5584E+00    2.52    52.756  2.708E-03
 135.00  111.47   4.16476  1.5896E+00    2.47    52.832  2.746E-03
 136.00  112.68   4.08929  1.6216E+00    2.43    52.908  2.784E-03
 137.00  113.91   4.01516  1.6544E+00    2.38    52.982  2.821E-03
 138.00  115.15   3.94241  1.6880E+00    2.34    53.055  2.857E-03
 139.00  116.41   3.87106  1.7223E+00    2.29    53.126  2.892E-03
 140.00  117.68   3.80112  1.7574E+00    2.24    53.196  2.926E-03
 141.00  118.96   3.73263  1.7933E+00    2.19    53.265  2.959E-03
 142.00  120.26   3.66559  1.8299E+00    2.14    53.332  2.992E-03
 143.00  121.57   3.60004  1.8672E+00    2.09    53.397  3.024E-03
 144.00  122.89   3.53598  1.9053E+00    2.04    53.461  3.054E-03
 145.00  124.23   3.47345  1.9440E+00    1.99    53.524  3.085E-03
