#  Units of output data:
#  Energy (MeV)
#  Angle (degree)
#  Mass (MeV and/or amu)
#
#    4He( 34S ,  1H ) 37Cl     2003 nuclear masses,   uses 931.49401 MeV/amu
# rest masses  incident  31632.6986827( 33.959100517) calculated Q=  -3.0357892
#                target   3727.3790331(  4.001506179)
#          (outgoing) C    938.2719963(  1.007276469)
#          (residual) D  34424.8415087( 36.956589281)
# incident lab energy   55.4400    incident lab momentum   1873.6348
#                     CENTER-OF-MASS PARAMETERS:
# total energy 35365.9213 beta(c.m.)0.0529 gamma(c.m.) 1.0014 S=  1.250748E+09
# part A:tot en 31633.3150 mom   197.4711
# part B:tot en  3732.6062 mom   197.4711
# part C:tot en   941.0052 mom    71.6686 beta  0.0762 gam 1.0029 MQ   0.0764
# part D:tot en 34424.9161 mom    71.6686 beta  0.0021 gam 1.0000 MQ   0.0021
#
#                   particle C            particle D
#     cm     lab   kinetic   Jacobian     lab   kinetic  Jacobian
#  angle   angle    energy     factor   angle    energy    factor
   6.00    2.83   4.71199  2.2259E-01    0.15    45.966 -6.204E-04
   7.00    3.30   4.70733  2.2269E-01    0.17    45.970 -6.190E-04
   8.00    3.77   4.70197  2.2280E-01    0.20    45.976 -6.175E-04
   9.00    4.24   4.69589  2.2293E-01    0.22    45.982 -6.157E-04
  10.00    4.71   4.68911  2.2307E-01    0.25    45.989 -6.137E-04
  11.00    5.19   4.68162  2.2323E-01    0.27    45.996 -6.115E-04
  12.00    5.66   4.67342  2.2340E-01    0.30    46.004 -6.092E-04
  13.00    6.13   4.66453  2.2359E-01    0.32    46.013 -6.066E-04
  14.00    6.60   4.65493  2.2380E-01    0.35    46.023 -6.038E-04
  15.00    7.07   4.64464  2.2402E-01    0.37    46.033 -6.008E-04
  16.00    7.54   4.63366  2.2425E-01    0.39    46.044 -5.976E-04
  17.00    8.01   4.62198  2.2450E-01    0.42    46.056 -5.942E-04
  18.00    8.48   4.60962  2.2477E-01    0.44    46.068 -5.906E-04
  19.00    8.95   4.59658  2.2505E-01    0.47    46.081 -5.868E-04
  20.00    9.42   4.58286  2.2535E-01    0.49    46.095 -5.829E-04
  21.00    9.90   4.56846  2.2567E-01    0.51    46.109 -5.787E-04
  22.00   10.37   4.55340  2.2600E-01    0.54    46.124 -5.744E-04
  23.00   10.84   4.53767  2.2634E-01    0.56    46.140 -5.698E-04
  24.00   11.31   4.52128  2.2670E-01    0.58    46.156 -5.651E-04
  25.00   11.78   4.50423  2.2708E-01    0.60    46.173 -5.602E-04
  26.00   12.25   4.48654  2.2748E-01    0.63    46.191 -5.551E-04
  27.00   12.72   4.46820  2.2789E-01    0.65    46.209 -5.498E-04
  28.00   13.19   4.44922  2.2832E-01    0.67    46.228 -5.444E-04
  29.00   13.66   4.42960  2.2876E-01    0.69    46.248 -5.387E-04
  30.00   14.13   4.40936  2.2922E-01    0.71    46.268 -5.329E-04
  31.00   14.60   4.38850  2.2970E-01    0.73    46.289 -5.270E-04
  32.00   15.07   4.36702  2.3020E-01    0.76    46.311 -5.208E-04
  33.00   15.53   4.34494  2.3071E-01    0.78    46.333 -5.145E-04
  34.00   16.00   4.32225  2.3124E-01    0.80    46.355 -5.081E-04
  35.00   16.47   4.29897  2.3179E-01    0.82    46.379 -5.015E-04
  36.00   16.94   4.27510  2.3236E-01    0.84    46.403 -4.947E-04
  37.00   17.41   4.25065  2.3294E-01    0.86    46.427 -4.878E-04
  38.00   17.88   4.22563  2.3354E-01    0.88    46.452 -4.807E-04
  39.00   18.35   4.20004  2.3416E-01    0.90    46.478 -4.734E-04
  40.00   18.81   4.17390  2.3480E-01    0.91    46.504 -4.661E-04
  41.00   19.28   4.14720  2.3546E-01    0.93    46.530 -4.585E-04
  42.00   19.75   4.11997  2.3614E-01    0.95    46.558 -4.509E-04
  43.00   20.22   4.09220  2.3683E-01    0.97    46.585 -4.431E-04
  44.00   20.69   4.06390  2.3755E-01    0.99    46.614 -4.352E-04
  45.00   21.15   4.03509  2.3828E-01    1.00    46.643 -4.271E-04
  46.00   21.62   4.00578  2.3903E-01    1.02    46.672 -4.189E-04
  47.00   22.09   3.97596  2.3981E-01    1.04    46.702 -4.106E-04
  48.00   22.55   3.94566  2.4060E-01    1.05    46.732 -4.022E-04
  49.00   23.02   3.91487  2.4142E-01    1.07    46.763 -3.937E-04
  50.00   23.48   3.88361  2.4225E-01    1.09    46.794 -3.850E-04
  51.00   23.95   3.85190  2.4311E-01    1.10    46.826 -3.762E-04
  52.00   24.41   3.81973  2.4398E-01    1.12    46.858 -3.674E-04
  53.00   24.88   3.78712  2.4488E-01    1.13    46.891 -3.584E-04
  54.00   25.34   3.75408  2.4580E-01    1.15    46.924 -3.493E-04
  55.00   25.81   3.72062  2.4675E-01    1.16    46.957 -3.401E-04
  56.00   26.27   3.68674  2.4771E-01    1.17    46.991 -3.309E-04
  57.00   26.74   3.65246  2.4870E-01    1.19    47.025 -3.215E-04
  58.00   27.20   3.61780  2.4971E-01    1.20    47.060 -3.121E-04
  59.00   27.66   3.58275  2.5074E-01    1.21    47.095 -3.025E-04
  60.00   28.13   3.54733  2.5180E-01    1.22    47.130 -2.929E-04
  61.00   28.59   3.51156  2.5288E-01    1.24    47.166 -2.833E-04
  62.00   29.05   3.47544  2.5398E-01    1.25    47.202 -2.735E-04
  63.00   29.51   3.43898  2.5511E-01    1.26    47.239 -2.637E-04
  64.00   29.97   3.40219  2.5626E-01    1.27    47.275 -2.538E-04
  65.00   30.43   3.36509  2.5744E-01    1.28    47.313 -2.439E-04
  66.00   30.89   3.32769  2.5864E-01    1.29    47.350 -2.339E-04
  67.00   31.35   3.28999  2.5987E-01    1.30    47.388 -2.238E-04
  68.00   31.81   3.25202  2.6113E-01    1.31    47.426 -2.137E-04
  69.00   32.27   3.21378  2.6241E-01    1.32    47.464 -2.035E-04
  70.00   32.73   3.17528  2.6372E-01    1.32    47.502 -1.933E-04
  71.00   33.19   3.13653  2.6506E-01    1.33    47.541 -1.831E-04
  72.00   33.65   3.09755  2.6642E-01    1.34    47.580 -1.728E-04
  73.00   34.10   3.05835  2.6781E-01    1.34    47.619 -1.625E-04
  74.00   34.56   3.01894  2.6923E-01    1.35    47.659 -1.522E-04
  75.00   35.02   2.97933  2.7068E-01    1.36    47.698 -1.418E-04
  76.00   35.47   2.93953  2.7216E-01    1.36    47.738 -1.314E-04
  77.00   35.93   2.89957  2.7366E-01    1.37    47.778 -1.210E-04
  78.00   36.38   2.85944  2.7520E-01    1.37    47.818 -1.106E-04
  79.00   36.83   2.81916  2.7677E-01    1.38    47.858 -1.002E-04
  80.00   37.29   2.77874  2.7836E-01    1.38    47.899 -8.972E-05
  81.00   37.74   2.73820  2.7999E-01    1.38    47.939 -7.927E-05
  82.00   38.19   2.69755  2.8165E-01    1.39    47.980 -6.882E-05
  83.00   38.64   2.65680  2.8334E-01    1.39    48.021 -5.837E-05
  84.00   39.09   2.61596  2.8506E-01    1.39    48.062 -4.792E-05
  85.00   39.54   2.57504  2.8682E-01    1.39    48.103 -3.748E-05
  86.00   39.99   2.53407  2.8861E-01    1.40    48.144 -2.705E-05
  87.00   40.44   2.49304  2.9043E-01    1.40    48.185 -1.664E-05
  88.00   40.88   2.45197  2.9228E-01    1.40    48.226 -6.243E-06
  89.00   41.33   2.41088  2.9417E-01    1.40    48.267  4.133E-06
  90.00   41.77   2.36978  2.9609E-01    1.40    48.308  1.449E-05
  91.00   42.22   2.32868  2.9804E-01    1.40    48.349  2.481E-05
  92.00   42.66   2.28759  3.0003E-01    1.39    48.390  3.511E-05
  93.00   43.10   2.24652  3.0205E-01    1.39    48.431  4.538E-05
  94.00   43.54   2.20550  3.0410E-01    1.39    48.472  5.561E-05
  95.00   43.98   2.16452  3.0619E-01    1.39    48.513  6.580E-05
  96.00   44.42   2.12361  3.0831E-01    1.39    48.554  7.595E-05
  97.00   44.86   2.08277  3.1047E-01    1.38    48.595  8.605E-05
  98.00   45.30   2.04201  3.1265E-01    1.38    48.636  9.611E-05
  99.00   45.73   2.00136  3.1488E-01    1.37    48.676  1.061E-04
 100.00   46.16   1.96082  3.1713E-01    1.37    48.717  1.161E-04
 101.00   46.60   1.92041  3.1941E-01    1.36    48.757  1.260E-04
 102.00   47.03   1.88013  3.2173E-01    1.36    48.798  1.358E-04
 103.00   47.46   1.84000  3.2408E-01    1.35    48.838  1.456E-04
 104.00   47.89   1.80003  3.2645E-01    1.35    48.878  1.553E-04
 105.00   48.31   1.76024  3.2885E-01    1.34    48.917  1.650E-04
 106.00   48.74   1.72063  3.3128E-01    1.33    48.957  1.746E-04
 107.00   49.16   1.68122  3.3374E-01    1.33    48.996  1.841E-04
 108.00   49.58   1.64201  3.3621E-01    1.32    49.036  1.935E-04
 109.00   50.00   1.60303  3.3871E-01    1.31    49.075  2.029E-04
 110.00   50.42   1.56429  3.4122E-01    1.30    49.113  2.122E-04
 111.00   50.83   1.52579  3.4375E-01    1.29    49.152  2.214E-04
 112.00   51.24   1.48754  3.4628E-01    1.28    49.190  2.305E-04
 113.00   51.65   1.44957  3.4883E-01    1.27    49.228  2.395E-04
 114.00   52.06   1.41187  3.5137E-01    1.26    49.266  2.485E-04
 115.00   52.47   1.37447  3.5391E-01    1.25    49.303  2.573E-04
 116.00   52.87   1.33737  3.5644E-01    1.24    49.340  2.661E-04
 117.00   53.27   1.30059  3.5896E-01    1.23    49.377  2.748E-04
 118.00   53.67   1.26413  3.6144E-01    1.22    49.414  2.833E-04
 119.00   54.06   1.22800  3.6390E-01    1.21    49.450  2.918E-04
 120.00   54.46   1.19223  3.6631E-01    1.19    49.485  3.002E-04
 121.00   54.84   1.15681  3.6866E-01    1.18    49.521  3.085E-04
